DATE,TIME,1MIN,6MIN,ALTERNATE,PREDICTED,RESIDUAL
3/12/2011,6:27,0.39,-,-,0.55,-0.16
3/12/2011,6:28,0.43,-,-,0.55,-0.12
3/12/2011,6:29,0.49,-,-,0.55,-0.06
3/12/2011,6:30,0.56,0.52,-,0.55,0.01
3/12/2011,6:31,0.55,-,-,0.55,0
3/12/2011,6:32,0.64,-,-,0.55,0.09
3/12/2011,6:33,0.74,-,-,0.55,0.19
3/12/2011,6:34,0.77,-,-,0.56,0.21
3/12/2011,6:35,0.82,-,-,0.56,0.26
3/12/2011,6:36,0.81,0.8,-,0.56,0.25
3/12/2011,6:37,0.78,-,-,0.56,0.22
3/12/2011,6:38,0.73,-,-,0.56,0.17
3/12/2011,6:39,0.68,-,-,0.56,0.12
3/12/2011,6:40,0.68,-,-,0.56,0.12
3/12/2011,6:41,0.72,-,-,0.56,0.16
3/12/2011,6:42,0.7,0.69,-,0.56,0.14
3/12/2011,6:43,0.62,-,-,0.56,0.06
3/12/2011,6:44,0.56,-,-,0.56,0
3/12/2011,6:45,0.51,-,-,0.56,-0.05
3/12/2011,6:46,0.41,-,-,0.56,-0.15
3/12/2011,6:47,0.33,-,-,0.56,-0.23
3/12/2011,6:48,0.26,0.3,-,0.56,-0.3
3/12/2011,6:49,0.16,-,-,0.56,-0.4
3/12/2011,6:50,0.11,-,-,0.56,-0.45
3/12/2011,6:51,0.15,-,-,0.56,-0.41
3/12/2011,6:52,0.26,-,-,0.56,-0.3
3/12/2011,6:53,0.45,-,-,0.56,-0.11
3/12/2011,6:54,0.65,0.55,-,0.56,0.09
3/12/2011,6:55,0.81,-,-,0.56,0.25
3/12/2011,6:56,0.96,-,-,0.56,0.4
3/12/2011,6:57,1.07,-,-,0.56,0.51
3/12/2011,6:58,1.1,-,-,0.56,0.54
3/12/2011,6:59,1.03,-,-,0.56,0.47
3/12/2011,7:00,0.97,1,-,0.56,0.41
3/12/2011,7:01,0.89,-,-,0.56,0.33
3/12/2011,7:02,0.74,-,-,0.56,0.18
3/12/2011,7:03,0.6,-,-,0.56,0.04
3/12/2011,7:04,0.49,-,-,0.55,-0.06
3/12/2011,7:05,0.43,-,-,0.55,-0.12
3/12/2011,7:06,0.35,0.38,-,0.55,-0.2
3/12/2011,7:07,0.28,-,-,0.55,-0.27
3/12/2011,7:08,0.28,-,-,0.55,-0.27
3/12/2011,7:09,0.27,-,-,0.55,-0.28
3/12/2011,7:10,0.26,-,-,0.55,-0.29
3/12/2011,7:11,0.25,-,-,0.55,-0.3
3/12/2011,7:12,0.26,0.26,-,0.55,-0.29
3/12/2011,7:13,0.28,-,-,0.55,-0.27
3/12/2011,7:14,0.32,-,-,0.55,-0.23
3/12/2011,7:15,0.39,-,-,0.55,-0.16
3/12/2011,7:16,0.46,-,-,0.55,-0.09
3/12/2011,7:17,0.61,-,-,0.55,0.06
3/12/2011,7:18,0.7,0.64,-,0.55,0.15
3/12/2011,7:19,0.77,-,-,0.55,0.22
3/12/2011,7:20,0.86,-,-,0.55,0.31
3/12/2011,7:21,0.9,-,-,0.55,0.35
3/12/2011,7:22,0.93,-,-,0.55,0.38
3/12/2011,7:23,0.91,-,-,0.55,0.36
3/12/2011,7:24,0.88,0.89,-,0.55,0.33
3/12/2011,7:25,0.79,-,-,0.55,0.24
3/12/2011,7:26,0.67,-,-,0.55,0.12
3/12/2011,7:27,0.57,-,-,0.55,0.02
3/12/2011,7:28,0.49,-,-,0.55,-0.06
3/12/2011,7:29,0.42,-,-,0.55,-0.13
3/12/2011,7:30,0.35,0.38,-,0.55,-0.2
3/12/2011,7:31,0.29,-,-,0.55,-0.26
3/12/2011,7:32,0.26,-,-,0.55,-0.29
3/12/2011,7:33,0.26,-,-,0.55,-0.29
3/12/2011,7:34,0.25,-,-,0.55,-0.3
3/12/2011,7:35,0.25,-,-,0.55,-0.3
3/12/2011,7:36,0.29,0.28,-,0.55,-0.26
3/12/2011,7:37,0.38,-,-,0.55,-0.17
3/12/2011,7:38,0.47,-,-,0.55,-0.08
3/12/2011,7:39,0.54,-,-,0.55,-0.01
3/12/2011,7:40,0.62,-,-,0.54,0.08
3/12/2011,7:41,0.66,-,-,0.54,0.12
3/12/2011,7:42,0.71,0.69,-,0.54,0.17
3/12/2011,7:43,0.8,-,-,0.54,0.26
3/12/2011,7:44,0.82,-,-,0.54,0.28
3/12/2011,7:45,0.82,-,-,0.54,0.28
3/12/2011,7:46,0.77,-,-,0.54,0.23
3/12/2011,7:47,0.68,-,-,0.54,0.14
3/12/2011,7:48,0.65,0.69,-,0.54,0.11
3/12/2011,7:49,0.71,-,-,0.54,0.17
3/12/2011,7:50,0.71,-,-,0.54,0.17
3/12/2011,7:51,0.7,-,-,0.54,0.16
3/12/2011,7:52,0.69,-,-,0.54,0.15
3/12/2011,7:53,0.67,-,-,0.54,0.13
3/12/2011,7:54,0.62,0.64,-,0.54,0.08
3/12/2011,7:55,0.56,-,-,0.54,0.02
3/12/2011,7:56,0.47,-,-,0.54,-0.07
3/12/2011,7:57,0.38,-,-,0.54,-0.16
3/12/2011,7:58,0.28,-,-,0.54,-0.26
3/12/2011,7:59,0.15,-,-,0.54,-0.39
3/12/2011,8:00,0.1,0.14,-,0.54,-0.44
3/12/2011,8:01,0.16,-,-,0.54,-0.38
3/12/2011,8:02,0.26,-,-,0.54,-0.28
3/12/2011,8:03,0.37,-,-,0.54,-0.17
3/12/2011,8:04,0.46,-,-,0.53,-0.07
3/12/2011,8:05,0.55,-,-,0.53,0.02
3/12/2011,8:06,0.65,0.59,-,0.53,0.12
3/12/2011,8:07,0.7,-,-,0.53,0.17
3/12/2011,8:08,0.68,-,-,0.53,0.15
3/12/2011,8:09,0.61,-,-,0.53,0.08
3/12/2011,8:10,0.54,-,-,0.53,0.01
3/12/2011,8:11,0.45,-,-,0.53,-0.08
3/12/2011,8:12,0.42,0.45,-,0.53,-0.11
3/12/2011,8:13,0.47,-,-,0.53,-0.06
3/12/2011,8:14,0.55,-,-,0.53,0.02
3/12/2011,8:15,0.55,-,-,0.53,0.02
3/12/2011,8:16,0.57,-,-,0.53,0.04
3/12/2011,8:17,0.65,-,-,0.53,0.12
3/12/2011,8:18,0.72,0.69,-,0.53,0.19
3/12/2011,8:19,0.78,-,-,0.53,0.25
3/12/2011,8:20,0.76,-,-,0.53,0.23
3/12/2011,8:21,0.73,-,-,0.53,0.2
3/12/2011,8:22,0.61,-,-,0.52,0.09
3/12/2011,8:23,0.53,-,-,0.52,0.01
3/12/2011,8:24,0.5,0.52,-,0.52,-0.02
3/12/2011,8:25,0.5,-,-,0.52,-0.02
3/12/2011,8:26,0.53,-,-,0.52,0.01
3/12/2011,8:27,0.51,-,-,0.52,-0.01
3/12/2011,8:28,0.51,-,-,0.52,-0.01
3/12/2011,8:29,0.54,-,-,0.52,0.02
3/12/2011,8:30,0.55,0.54,-,0.52,0.03
3/12/2011,8:31,0.57,-,-,0.52,0.05
3/12/2011,8:32,0.55,-,-,0.52,0.03
3/12/2011,8:33,0.44,-,-,0.52,-0.08
3/12/2011,8:34,0.41,-,-,0.51,-0.1
3/12/2011,8:35,0.36,-,-,0.51,-0.15
3/12/2011,8:36,0.26,0.32,-,0.51,-0.25
3/12/2011,8:37,0.27,-,-,0.51,-0.24
3/12/2011,8:38,0.31,-,-,0.51,-0.2
3/12/2011,8:39,0.29,-,-,0.51,-0.22
3/12/2011,8:40,0.34,-,-,0.51,-0.17
3/12/2011,8:41,0.43,-,-,0.51,-0.08
3/12/2011,8:42,0.51,0.47,-,0.51,0
3/12/2011,8:43,0.6,-,-,0.51,0.09
3/12/2011,8:44,0.67,-,-,0.51,0.16
3/12/2011,8:45,0.72,-,-,0.51,0.21
3/12/2011,8:46,0.75,-,-,0.5,0.25
3/12/2011,8:47,0.8,-,-,0.5,0.3
3/12/2011,8:48,0.79,0.79,-,0.5,0.29
3/12/2011,8:49,0.78,-,-,0.5,0.28
3/12/2011,8:50,0.76,-,-,0.5,0.26
3/12/2011,8:51,0.66,-,-,0.5,0.16
3/12/2011,8:52,0.63,-,-,0.5,0.13
3/12/2011,8:53,0.59,-,-,0.5,0.09
3/12/2011,8:54,0.53,0.56,-,0.5,0.03
3/12/2011,8:55,0.5,-,-,0.5,0
3/12/2011,8:56,0.44,-,-,0.5,-0.06
3/12/2011,8:57,0.4,-,-,0.5,-0.1
3/12/2011,8:58,0.41,-,-,0.5,-0.09
3/12/2011,8:59,0.44,-,-,0.5,-0.06
3/12/2011,9:00,0.46,0.44,-,0.5,-0.04
3/12/2011,9:01,0.46,-,-,0.5,-0.04
3/12/2011,9:02,0.49,-,-,0.5,-0.01
3/12/2011,9:03,0.52,-,-,0.5,0.02
3/12/2011,9:04,0.52,-,-,0.49,0.03
3/12/2011,9:05,0.46,-,-,0.49,-0.03
3/12/2011,9:06,0.41,0.43,-,0.49,-0.08
3/12/2011,9:07,0.3,-,-,0.49,-0.19
3/12/2011,9:08,0.19,-,-,0.49,-0.3
3/12/2011,9:09,0.16,-,-,0.49,-0.33
3/12/2011,9:10,0.12,-,-,0.48,-0.36
3/12/2011,9:11,0.11,-,-,0.48,-0.37
3/12/2011,9:12,0.16,0.14,-,0.48,-0.32
3/12/2011,9:13,0.26,-,-,0.48,-0.22
3/12/2011,9:14,0.41,-,-,0.48,-0.07
3/12/2011,9:15,0.58,-,-,0.48,0.1
3/12/2011,9:16,0.7,-,-,0.48,0.22
3/12/2011,9:17,0.73,-,-,0.48,0.25
3/12/2011,9:18,0.79,0.75,-,0.48,0.31
3/12/2011,9:19,0.78,-,-,0.48,0.3
3/12/2011,9:20,0.73,-,-,0.48,0.25
3/12/2011,9:21,0.71,-,-,0.48,0.23
3/12/2011,9:22,0.64,-,-,0.47,0.17
3/12/2011,9:23,0.6,-,-,0.47,0.13
3/12/2011,9:24,0.56,0.58,-,0.47,0.09
3/12/2011,9:25,0.56,-,-,0.47,0.09
3/12/2011,9:26,0.58,-,-,0.47,0.11
3/12/2011,9:27,0.54,-,-,0.47,0.07
3/12/2011,9:28,0.52,-,-,0.47,0.05
3/12/2011,9:29,0.51,-,-,0.47,0.04
3/12/2011,9:30,0.47,0.49,-,0.47,0
3/12/2011,9:31,0.45,-,-,0.47,-0.02
3/12/2011,9:32,0.41,-,-,0.47,-0.06
3/12/2011,9:33,0.38,-,-,0.47,-0.09
3/12/2011,9:34,0.4,-,-,0.46,-0.06
3/12/2011,9:35,0.41,-,-,0.46,-0.05
3/12/2011,9:36,0.46,0.44,-,0.46,0
3/12/2011,9:37,0.49,-,-,0.46,0.03
3/12/2011,9:38,0.54,-,-,0.46,0.08
3/12/2011,9:39,0.56,-,-,0.46,0.1
3/12/2011,9:40,0.55,-,-,0.46,0.09
3/12/2011,9:41,0.51,-,-,0.46,0.05
3/12/2011,9:42,0.48,0.49,-,0.46,0.02
3/12/2011,9:43,0.43,-,-,0.46,-0.03
3/12/2011,9:44,0.38,-,-,0.46,-0.08
3/12/2011,9:45,0.33,-,-,0.46,-0.13
3/12/2011,9:46,0.31,-,-,0.45,-0.14
3/12/2011,9:47,0.31,-,-,0.45,-0.14
3/12/2011,9:48,0.29,0.3,-,0.45,-0.16
3/12/2011,9:49,0.36,-,-,0.45,-0.09
3/12/2011,9:50,0.44,-,-,0.45,-0.01
3/12/2011,9:51,0.49,-,-,0.45,0.04
3/12/2011,9:52,0.56,-,-,0.45,0.11
3/12/2011,9:53,0.59,-,-,0.45,0.14
3/12/2011,9:54,0.64,0.62,-,0.45,0.19
3/12/2011,9:55,0.69,-,-,0.45,0.24
3/12/2011,9:56,0.69,-,-,0.45,0.24
3/12/2011,9:57,0.61,-,-,0.45,0.16
3/12/2011,9:58,0.56,-,-,0.44,0.12
3/12/2011,9:59,0.52,-,-,0.44,0.08
3/12/2011,10:00,0.5,0.51,-,0.44,0.06
3/12/2011,10:01,0.49,-,-,0.44,0.05
3/12/2011,10:02,0.45,-,-,0.44,0.01
3/12/2011,10:03,0.4,-,-,0.44,-0.04
3/12/2011,10:04,0.35,-,-,0.44,-0.09
3/12/2011,10:05,0.32,-,-,0.44,-0.12
3/12/2011,10:06,0.29,0.31,-,0.44,-0.15
3/12/2011,10:07,0.22,-,-,0.44,-0.22
3/12/2011,10:08,0.12,-,-,0.44,-0.32
3/12/2011,10:09,0.07,-,-,0.44,-0.37
3/12/2011,10:10,0.05,-,-,0.43,-0.38
3/12/2011,10:11,0.09,-,-,0.43,-0.34
3/12/2011,10:12,0.16,0.14,-,0.43,-0.27
3/12/2011,10:13,0.27,-,-,0.43,-0.16
3/12/2011,10:14,0.37,-,-,0.43,-0.06
3/12/2011,10:15,0.47,-,-,0.43,0.04
3/12/2011,10:16,0.6,-,-,0.43,0.17
3/12/2011,10:17,0.67,-,-,0.43,0.24
3/12/2011,10:18,0.7,0.68,-,0.43,0.27
3/12/2011,10:19,0.69,-,-,0.43,0.26
3/12/2011,10:20,0.65,-,-,0.43,0.22
3/12/2011,10:21,0.55,-,-,0.43,0.12
3/12/2011,10:22,0.48,-,-,0.42,0.06
3/12/2011,10:23,0.39,-,-,0.42,-0.03
3/12/2011,10:24,0.32,0.36,-,0.42,-0.1
3/12/2011,10:25,0.29,-,-,0.42,-0.13
3/12/2011,10:26,0.26,-,-,0.42,-0.16
3/12/2011,10:27,0.29,-,-,0.42,-0.13
3/12/2011,10:28,0.39,-,-,0.42,-0.03
3/12/2011,10:29,0.51,-,-,0.42,0.09
3/12/2011,10:30,0.62,0.56,-,0.42,0.2
3/12/2011,10:31,0.71,-,-,0.42,0.29
3/12/2011,10:32,0.74,-,-,0.42,0.32
3/12/2011,10:33,0.76,-,-,0.42,0.34
3/12/2011,10:34,0.72,-,-,0.41,0.31
3/12/2011,10:35,0.61,-,-,0.41,0.2
3/12/2011,10:36,0.54,0.58,-,0.41,0.13
3/12/2011,10:37,0.45,-,-,0.41,0.04
3/12/2011,10:38,0.36,-,-,0.41,-0.05
3/12/2011,10:39,0.28,-,-,0.41,-0.13
3/12/2011,10:40,0.21,-,-,0.41,-0.2
3/12/2011,10:41,0.16,-,-,0.41,-0.25
3/12/2011,10:42,0.15,0.16,-,0.41,-0.26
3/12/2011,10:43,0.14,-,-,0.41,-0.27
3/12/2011,10:44,0.16,-,-,0.41,-0.25
3/12/2011,10:45,0.21,-,-,0.41,-0.2
3/12/2011,10:46,0.3,-,-,0.4,-0.1
3/12/2011,10:47,0.38,-,-,0.4,-0.02
3/12/2011,10:48,0.48,0.42,-,0.4,0.08
3/12/2011,10:49,0.52,-,-,0.4,0.12
3/12/2011,10:50,0.58,-,-,0.4,0.18
3/12/2011,10:51,0.62,-,-,0.4,0.22
3/12/2011,10:52,0.67,-,-,0.4,0.27
3/12/2011,10:53,0.68,-,-,0.4,0.28
3/12/2011,10:54,0.63,0.64,-,0.4,0.23
3/12/2011,10:55,0.55,-,-,0.4,0.15
3/12/2011,10:56,0.51,-,-,0.4,0.11
3/12/2011,10:57,0.48,-,-,0.4,0.08
3/12/2011,10:58,0.44,-,-,0.39,0.05
3/12/2011,10:59,0.39,-,-,0.39,0
3/12/2011,11:00,0.35,0.38,-,0.39,-0.04
3/12/2011,11:01,0.32,-,-,0.39,-0.07
3/12/2011,11:02,0.32,-,-,0.39,-0.07
3/12/2011,11:03,0.35,-,-,0.39,-0.04
3/12/2011,11:04,0.35,-,-,0.39,-0.04
3/12/2011,11:05,0.36,-,-,0.39,-0.03
3/12/2011,11:06,0.37,0.37,-,0.39,-0.02
3/12/2011,11:07,0.38,-,-,0.39,-0.01
3/12/2011,11:08,0.41,-,-,0.39,0.02
3/12/2011,11:09,0.42,-,-,0.39,0.03
3/12/2011,11:10,0.4,-,-,0.39,0.01
3/12/2011,11:11,0.4,-,-,0.39,0.01
3/12/2011,11:12,0.38,0.39,-,0.39,-0.01
3/12/2011,11:13,0.4,-,-,0.39,0.01
3/12/2011,11:14,0.37,-,-,0.39,-0.02
3/12/2011,11:15,0.36,-,-,0.39,-0.03
3/12/2011,11:16,0.35,-,-,0.38,-0.03
3/12/2011,11:17,0.3,-,-,0.38,-0.08
3/12/2011,11:18,0.28,0.29,-,0.38,-0.1
3/12/2011,11:19,0.23,-,-,0.38,-0.15
3/12/2011,11:20,0.25,-,-,0.38,-0.13
3/12/2011,11:21,0.25,-,-,0.38,-0.13
3/12/2011,11:22,0.23,-,-,0.38,-0.15
3/12/2011,11:23,0.24,-,-,0.38,-0.14
3/12/2011,11:24,0.28,0.27,-,0.38,-0.1
3/12/2011,11:25,0.35,-,-,0.38,-0.03
3/12/2011,11:26,0.41,-,-,0.38,0.03
3/12/2011,11:27,0.51,-,-,0.38,0.13
3/12/2011,11:28,0.58,-,-,0.37,0.21
3/12/2011,11:29,0.64,-,-,0.37,0.27
3/12/2011,11:30,0.71,0.66,-,0.37,0.34
3/12/2011,11:31,0.68,-,-,0.37,0.31
3/12/2011,11:32,0.66,-,-,0.37,0.29
3/12/2011,11:33,0.56,-,-,0.37,0.19
3/12/2011,11:34,0.46,-,-,0.37,0.09
3/12/2011,11:35,0.37,-,-,0.37,0
3/12/2011,11:36,0.22,0.29,-,0.37,-0.15
3/12/2011,11:37,0.09,-,-,0.37,-0.28
3/12/2011,11:38,-0.02,-,-,0.37,-0.39
3/12/2011,11:39,-0.07,-,-,0.37,-0.44
3/12/2011,11:40,-0.05,-,-,0.36,-0.41
3/12/2011,11:41,0.04,-,-,0.36,-0.32
3/12/2011,11:42,0.16,0.11,-,0.36,-0.2
3/12/2011,11:43,0.32,-,-,0.36,-0.04
3/12/2011,11:44,0.47,-,-,0.36,0.11
3/12/2011,11:45,0.6,-,-,0.36,0.24
3/12/2011,11:46,0.6,-,-,0.36,0.24
3/12/2011,11:47,0.6,-,-,0.36,0.24
3/12/2011,11:48,0.57,0.58,-,0.36,0.21
3/12/2011,11:49,0.51,-,-,0.36,0.15
3/12/2011,11:50,0.42,-,-,0.36,0.06
3/12/2011,11:51,0.33,-,-,0.36,-0.03
3/12/2011,11:52,0.25,-,-,0.36,-0.11
3/12/2011,11:53,0.22,-,-,0.36,-0.14
3/12/2011,11:54,0.24,0.24,-,0.36,-0.12
3/12/2011,11:55,0.33,-,-,0.36,-0.03
3/12/2011,11:56,0.43,-,-,0.36,0.07
3/12/2011,11:57,0.5,-,-,0.36,0.14
3/12/2011,11:58,0.57,-,-,0.35,0.22
3/12/2011,11:59,0.55,-,-,0.35,0.2
3/12/2011,12:00,0.52,0.54,-,0.35,0.17
3/12/2011,12:01,0.49,-,-,0.35,0.14
3/12/2011,12:02,0.44,-,-,0.35,0.09
3/12/2011,12:03,0.4,-,-,0.35,0.05
3/12/2011,12:04,0.35,-,-,0.35,0
3/12/2011,12:05,0.3,-,-,0.35,-0.05
3/12/2011,12:06,0.33,0.32,-,0.35,-0.02
3/12/2011,12:07,0.36,-,-,0.35,0.01
3/12/2011,12:08,0.4,-,-,0.35,0.05
3/12/2011,12:09,0.4,-,-,0.35,0.05
3/12/2011,12:10,0.38,-,-,0.35,0.03
3/12/2011,12:11,0.34,-,-,0.35,-0.01
3/12/2011,12:12,0.26,0.29,-,0.35,-0.09
3/12/2011,12:13,0.16,-,-,0.35,-0.19
3/12/2011,12:14,0.06,-,-,0.35,-0.29
3/12/2011,12:15,-0.04,-,-,0.35,-0.39
3/12/2011,12:16,-0.11,-,-,0.34,-0.45
3/12/2011,12:17,-0.08,-,-,0.34,-0.42
3/12/2011,12:18,-0.06,-0.07,-,0.34,-0.4
3/12/2011,12:19,0.04,-,-,0.34,-0.3
3/12/2011,12:20,0.14,-,-,0.34,-0.2
3/12/2011,12:21,0.26,-,-,0.34,-0.08
3/12/2011,12:22,0.4,-,-,0.34,0.06
3/12/2011,12:23,0.53,-,-,0.34,0.19
3/12/2011,12:24,0.6,0.55,-,0.34,0.26
3/12/2011,12:25,0.59,-,-,0.34,0.25
3/12/2011,12:26,0.55,-,-,0.34,0.21
3/12/2011,12:27,0.52,-,-,0.34,0.18
3/12/2011,12:28,0.51,-,-,0.34,0.17
3/12/2011,12:29,0.52,-,-,0.34,0.18
3/12/2011,12:30,0.5,0.51,-,0.34,0.16
3/12/2011,12:31,0.5,-,-,0.34,0.16
3/12/2011,12:32,0.52,-,-,0.34,0.18
3/12/2011,12:33,0.54,-,-,0.34,0.2
3/12/2011,12:34,0.53,-,-,0.34,0.19
3/12/2011,12:35,0.51,-,-,0.34,0.17
3/12/2011,12:36,0.42,0.45,-,0.34,0.08
3/12/2011,12:37,0.33,-,-,0.34,-0.01
3/12/2011,12:38,0.23,-,-,0.34,-0.11
3/12/2011,12:39,0.12,-,-,0.34,-0.22
3/12/2011,12:40,0.06,-,-,0.34,-0.28
3/12/2011,12:41,0.03,-,-,0.34,-0.31
3/12/2011,12:42,0.01,0.02,-,0.34,-0.33
3/12/2011,12:43,0.02,-,-,0.34,-0.32
3/12/2011,12:44,0.13,-,-,0.34,-0.21
3/12/2011,12:45,0.22,-,-,0.34,-0.12
3/12/2011,12:46,0.29,-,-,0.33,-0.04
3/12/2011,12:47,0.36,-,-,0.33,0.03
3/12/2011,12:48,0.39,0.37,-,0.33,0.06
3/12/2011,12:49,0.4,-,-,0.33,0.07
3/12/2011,12:50,0.39,-,-,0.33,0.06
3/12/2011,12:51,0.35,-,-,0.33,0.02
3/12/2011,12:52,0.28,-,-,0.33,-0.05
3/12/2011,12:53,0.26,-,-,0.33,-0.07
3/12/2011,12:54,0.28,0.27,-,0.33,-0.05
3/12/2011,12:55,0.32,-,-,0.33,-0.01
3/12/2011,12:56,0.37,-,-,0.33,0.04
3/12/2011,12:57,0.4,-,-,0.33,0.07
3/12/2011,12:58,0.46,-,-,0.33,0.13
3/12/2011,12:59,0.47,-,-,0.33,0.14
3/12/2011,13:00,0.45,0.45,-,0.33,0.12
3/12/2011,13:01,0.41,-,-,0.33,0.08
3/12/2011,13:02,0.36,-,-,0.33,0.03
3/12/2011,13:03,0.33,-,-,0.33,0
3/12/2011,13:04,0.29,-,-,0.33,-0.04
3/12/2011,13:05,0.28,-,-,0.33,-0.05
3/12/2011,13:06,0.27,0.27,-,0.33,-0.06
3/12/2011,13:07,0.27,-,-,0.33,-0.06
3/12/2011,13:08,0.3,-,-,0.33,-0.03
3/12/2011,13:09,0.27,-,-,0.33,-0.06
3/12/2011,13:10,0.28,-,-,0.33,-0.05
3/12/2011,13:11,0.26,-,-,0.33,-0.07
3/12/2011,13:12,0.22,0.25,-,0.33,-0.11
3/12/2011,13:13,0.27,-,-,0.33,-0.06
3/12/2011,13:14,0.28,-,-,0.33,-0.05
3/12/2011,13:15,0.31,-,-,0.33,-0.02
3/12/2011,13:16,0.36,-,-,0.32,0.04
3/12/2011,13:17,0.39,-,-,0.32,0.07
3/12/2011,13:18,0.44,0.42,-,0.32,0.12
3/12/2011,13:19,0.48,-,-,0.32,0.16
3/12/2011,13:20,0.47,-,-,0.32,0.15
3/12/2011,13:21,0.42,-,-,0.32,0.1
3/12/2011,13:22,0.4,-,-,0.32,0.08
3/12/2011,13:23,0.37,-,-,0.32,0.05
3/12/2011,13:24,0.29,0.32,-,0.32,-0.03
3/12/2011,13:25,0.22,-,-,0.32,-0.1
3/12/2011,13:26,0.18,-,-,0.32,-0.14
3/12/2011,13:27,0.18,-,-,0.32,-0.14
3/12/2011,13:28,0.22,-,-,0.32,-0.1
3/12/2011,13:29,0.27,-,-,0.32,-0.05
3/12/2011,13:30,0.32,0.3,-,0.32,0
3/12/2011,13:31,0.38,-,-,0.32,0.06
3/12/2011,13:32,0.41,-,-,0.32,0.09
3/12/2011,13:33,0.42,-,-,0.32,0.1
3/12/2011,13:34,0.42,-,-,0.32,0.1
3/12/2011,13:35,0.41,-,-,0.32,0.09
3/12/2011,13:36,0.35,0.37,-,0.32,0.03
3/12/2011,13:37,0.26,-,-,0.32,-0.06
3/12/2011,13:38,0.2,-,-,0.32,-0.12
3/12/2011,13:39,0.21,-,-,0.32,-0.11
3/12/2011,13:40,0.28,-,-,0.32,-0.04
3/12/2011,13:41,0.35,-,-,0.32,0.03
3/12/2011,13:42,0.39,0.36,-,0.32,0.07
3/12/2011,13:43,0.39,-,-,0.32,0.07
3/12/2011,13:44,0.4,-,-,0.32,0.08
3/12/2011,13:45,0.45,-,-,0.32,0.13
3/12/2011,13:46,0.39,-,-,0.32,0.07
3/12/2011,13:47,0.31,-,-,0.32,-0.01
3/12/2011,13:48,0.26,0.29,-,0.32,-0.06
3/12/2011,13:49,0.2,-,-,0.32,-0.12
3/12/2011,13:50,0.19,-,-,0.32,-0.13
3/12/2011,13:51,0.2,-,-,0.32,-0.12
3/12/2011,13:52,0.24,-,-,0.32,-0.08
3/12/2011,13:53,0.3,-,-,0.32,-0.02
3/12/2011,13:54,0.38,0.33,-,0.32,0.06
3/12/2011,13:55,0.4,-,-,0.32,0.08
3/12/2011,13:56,0.43,-,-,0.32,0.11
3/12/2011,13:57,0.41,-,-,0.32,0.09
3/12/2011,13:58,0.37,-,-,0.32,0.05
3/12/2011,13:59,0.31,-,-,0.32,-0.01
3/12/2011,14:00,0.23,0.27,-,0.32,-0.09
3/12/2011,14:01,0.16,-,-,0.32,-0.16
3/12/2011,14:02,0.14,-,-,0.32,-0.18
3/12/2011,14:03,0.14,-,-,0.32,-0.18
3/12/2011,14:04,0.14,-,-,0.32,-0.18
3/12/2011,14:05,0.18,-,-,0.32,-0.14
3/12/2011,14:06,0.26,0.22,-,0.32,-0.06
3/12/2011,14:07,0.31,-,-,0.32,-0.01
3/12/2011,14:08,0.35,-,-,0.32,0.03
3/12/2011,14:09,0.38,-,-,0.32,0.06
3/12/2011,14:10,0.34,-,-,0.32,0.02
3/12/2011,14:11,0.3,-,-,0.32,-0.02
3/12/2011,14:12,0.27,0.29,-,0.32,-0.05
3/12/2011,14:13,0.23,-,-,0.32,-0.09
3/12/2011,14:14,0.24,-,-,0.32,-0.08
3/12/2011,14:15,0.28,-,-,0.32,-0.04
3/12/2011,14:16,0.28,-,-,0.32,-0.04
3/12/2011,14:17,0.27,-,-,0.32,-0.05
3/12/2011,14:18,0.27,0.28,-,0.32,-0.05
3/12/2011,14:19,0.31,-,-,0.32,-0.01
3/12/2011,14:20,0.36,-,-,0.32,0.04
3/12/2011,14:21,0.4,-,-,0.32,0.08
3/12/2011,14:22,0.42,-,-,0.32,0.1
3/12/2011,14:23,0.39,-,-,0.32,0.07
3/12/2011,14:24,0.42,0.41,-,0.32,0.1
3/12/2011,14:25,0.46,-,-,0.32,0.14
3/12/2011,14:26,0.48,-,-,0.32,0.16
3/12/2011,14:27,0.47,-,-,0.32,0.15
3/12/2011,14:28,0.47,-,-,0.32,0.15
3/12/2011,14:29,0.5,-,-,0.32,0.18
3/12/2011,14:30,0.49,0.49,-,0.32,0.17
3/12/2011,14:31,0.52,-,-,0.32,0.2
3/12/2011,14:32,0.51,-,-,0.32,0.19
3/12/2011,14:33,0.49,-,-,0.32,0.17
3/12/2011,14:34,0.41,-,-,0.32,0.09
3/12/2011,14:35,0.32,-,-,0.32,0
3/12/2011,14:36,0.27,0.29,-,0.32,-0.05
3/12/2011,14:37,0.2,-,-,0.32,-0.12
3/12/2011,14:38,0.08,-,-,0.32,-0.24
3/12/2011,14:39,0,-,-,0.32,-0.32
3/12/2011,14:40,-0.04,-,-,0.32,-0.36
3/12/2011,14:41,-0.04,-,-,0.32,-0.36
3/12/2011,14:42,0.05,0.02,-,0.32,-0.27
3/12/2011,14:43,0.17,-,-,0.32,-0.15
3/12/2011,14:44,0.28,-,-,0.32,-0.04
3/12/2011,14:45,0.42,-,-,0.32,0.1
3/12/2011,14:46,0.55,-,-,0.32,0.23
3/12/2011,14:47,0.61,-,-,0.32,0.29
3/12/2011,14:48,0.63,0.61,-,0.32,0.31
